time,x,y,z,ax,ay,az,q
1567605782,363.327,-49.8946,-16.5199,179.539,1.64795,-153.853,300
1567605782,363.327,-49.8946,-16.5199,179.539,1.64795,-153.853,300
1567605782,363.327,-49.8946,-16.5199,179.539,1.64795,-153.853,300
1567605782,363.327,-49.8946,-16.5199,179.539,1.64795,-153.853,300
1567605782,363.327,-49.8946,-16.5199,179.539,1.64795,-153.853,296
1567605782,363.438,-49.8946,-16.5199,179.539,1.64795,-153.853,296
1567605782,363.438,-49.8946,-16.5199,179.561,1.64795,-153.853,296
1567605782,363.438,-49.8946,-16.5199,179.561,1.64795,-153.853,292
1567605782,363.438,-49.8946,-16.5199,179.561,1.64795,-153.853,292
1567605782,363.438,-49.8946,-16.5199,179.561,1.64795,-153.853,292
1567605782,363.438,-49.8946,-16.5199,179.561,1.64795,-153.853,292
1567605782,363.438,-49.8946,-16.5199,179.561,1.64795,-153.853,288
1567605782,363.327,-49.8946,-16.5199,179.561,1.64795,-153.853,288
1567605782,363.327,-49.8946,-16.5199,179.561,1.64795,-153.853,288
1567605782,363.327,-49.8946,-16.5199,179.561,1.64795,-153.853,288
1567605782,363.327,-49.8946,-16.5199,179.561,1.64795,-153.853,284
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.853,284
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.853,284
1567605783,363.327,-49.8946,-16.5199,179.561,1.66992,-153.853,284
1567605783,363.327,-49.8946,-16.5199,179.561,1.66992,-153.853,284
1567605783,363.327,-49.8946,-16.5199,179.561,1.66992,-153.853,284
1567605783,363.327,-49.8946,-16.4083,179.561,1.66992,-153.853,284
1567605783,363.327,-49.8946,-16.4083,179.561,1.66992,-153.831,284
1567605783,363.327,-49.8946,-16.4083,179.561,1.66992,-153.831,284
1567605783,363.327,-49.8946,-16.4083,179.561,1.66992,-153.831,284
1567605783,363.327,-49.8946,-16.4083,179.561,1.66992,-153.831,284
1567605783,363.327,-49.8946,-16.4083,179.561,1.66992,-153.831,284
1567605783,363.327,-49.8946,-16.4083,179.561,1.66992,-153.831,288
1567605783,363.327,-49.8946,-16.4083,179.561,1.66992,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.438,-49.8946,-16.5199,179.561,1.62598,-153.831,288
1567605783,363.438,-49.8946,-16.5199,179.561,1.62598,-153.831,288
1567605783,363.438,-49.8946,-16.5199,179.561,1.62598,-153.831,288
1567605783,363.438,-49.8946,-16.5199,179.561,1.62598,-153.831,288
1567605783,363.438,-49.8946,-16.5199,179.561,1.62598,-153.831,288
1567605783,363.438,-49.8946,-16.5199,179.561,1.62598,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.783,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
1567605783,363.327,-49.8946,-16.5199,179.561,1.64795,-153.831,288
