time,x,y,z,ax,ay,az,q
1582206763,267.891,-49.3365,15.2921,-0.834961,-4.1748,-178.11,212
1582206763,267.891,-49.3365,15.2921,-0.834961,-4.1748,-178.11,212
1582206763,267.891,-49.3365,15.2921,-0.834961,-4.1748,-178.11,212
1582206763,267.891,-49.3365,15.2921,-0.834961,-4.1748,-178.11,212
1582206763,267.891,-49.3365,15.4037,-0.834961,-4.1748,-178.11,212
1582206763,267.891,-49.3365,15.4037,-0.834961,-4.1748,-178.11,212
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,212
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,212
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,216
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,216
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,216
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,216
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,216
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,216
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.856934,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.834961,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.834961,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.834961,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.834961,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.834961,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.834961,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.834961,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.834961,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.834961,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.834961,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.4037,-0.834961,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.2921,-0.834961,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.2921,-0.834961,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.2921,-0.834961,-4.1748,-178.11,220
1582206763,267.891,-49.3365,15.2921,-0.834961,-4.1748,-178.11,216
1582206763,267.891,-49.3365,15.2921,-0.834961,-4.1748,-178.11,216
1582206763,267.891,-49.3365,15.2921,-0.834961,-4.1748,-178.11,216
1582206763,267.891,-49.3365,15.2921,-0.834961,-4.1748,-178.11,216
