time,x,y,z,ax,ay,az,q
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620019,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.418,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620020,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,104
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
1567620021,367.457,-11.8318,24.1102,178.879,-0.41748,88.396,108
