time,x,y,z,ax,ay,az,q
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
1569675476,226.702,-7.03213,25.1147,-1.25244,-2.06543,88.8574,248
