time,x,y,z,ax,ay,az,q
1569938497,329.282,153.479,-16.4083,178.22,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.22,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.22,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.22,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.22,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.242,1.34033,-145.173,352
1569938497,329.282,153.479,-16.4083,178.242,1.34033,-145.173,352
1569938497,329.282,153.479,-16.4083,178.242,1.34033,-145.173,352
1569938497,329.282,153.479,-16.4083,178.242,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.242,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.242,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.242,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.242,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.242,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.264,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.264,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.264,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.264,1.34033,-145.173,356
1569938497,329.282,153.479,-16.4083,178.242,1.34033,-145.195,356
1569938497,329.282,153.479,-16.4083,178.242,1.34033,-145.195,356
1569938497,329.282,153.479,-16.4083,178.242,1.34033,-145.195,356
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,356
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,356
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,356
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,356
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,356
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,356
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,356
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,356
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,356
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,356
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,360
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,360
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,360
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,360
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,364
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,364
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,364
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,364
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,364
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,368
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,368
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,368
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,368
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,368
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,368
1569938497,329.282,153.367,-16.4083,178.242,1.3623,-145.195,368
1569938497,329.282,153.367,-16.4083,178.242,1.3623,-145.195,368
1569938497,329.282,153.367,-16.4083,178.242,1.3623,-145.195,368
1569938497,329.282,153.367,-16.2967,178.242,1.3623,-145.195,368
1569938497,329.282,153.367,-16.2967,178.242,1.3623,-145.195,372
1569938497,329.282,153.479,-16.2967,178.242,1.3623,-145.195,372
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,372
1569938497,329.282,153.479,-16.4083,178.242,1.3623,-145.195,372
